source_sha,character_id,action_id,variant_id,sample_phase,tick_index,state_frame,hitbox_id,hitbox_active,center_x,center_y,radius,hitlag_remaining,contact_marker
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,43,44,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,44,45,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,45,46,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,46,47,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,47,48,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,48,49,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,49,50,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,50,51,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,51,52,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,52,53,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,53,54,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,54,55,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,usmash,cstick,after_step,55,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,pre_step,0,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,0,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,1,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,2,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,3,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,4,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,5,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,6,7,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,7,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,8,9,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,9,10,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,10,11,clean,1,24.000,15.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,11,12,clean,1,24.000,15.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,12,13,clean,1,24.000,15.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,13,14,clean,1,24.000,15.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,14,15,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,15,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,16,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,17,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,18,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,19,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,20,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,21,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,22,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,23,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,24,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,25,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,26,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,27,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,28,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,29,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,30,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,31,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,32,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,33,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,34,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,35,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,36,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,37,38,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,38,39,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,39,40,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,40,41,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,41,42,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,42,43,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,43,44,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,44,45,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,45,46,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,46,47,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,47,48,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,48,49,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dsmash,cstick,after_step,49,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,3,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,4,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,5,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,6,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,7,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,8,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,9,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,10,7,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,11,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,12,9,clean,1,43.275,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,13,10,clean,1,44.450,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,14,11,clean,1,45.445,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,15,12,clean,1,46.260,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,16,13,clean,1,46.895,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,17,14,late,1,47.350,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,18,15,late,1,47.625,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,19,16,late,1,47.720,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,20,17,late,1,47.720,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,21,18,late,1,47.720,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,22,19,late,1,47.720,25.000,12.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,23,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,24,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,25,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,26,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,27,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,28,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,29,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,30,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,31,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,32,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,33,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,34,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,35,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,36,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,37,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,38,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,39,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,40,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,41,38,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,42,39,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,43,40,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,44,41,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,45,42,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,46,43,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,47,44,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,48,45,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,49,46,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,50,47,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,51,48,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,dash_attack,from_dash,after_step,52,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,7,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,8,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,9,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,10,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,11,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,12,5,clean,1,14.000,56.440,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,13,6,clean,1,14.000,59.450,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,14,7,clean,1,14.000,62.200,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,15,8,clean,1,14.000,64.690,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,16,9,clean,1,14.000,66.920,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,17,10,clean,1,14.000,68.890,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,18,11,late,1,14.000,70.600,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,19,12,late,1,14.000,72.050,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,20,13,late,1,14.000,73.240,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,21,14,late,1,14.000,74.170,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,22,15,late,1,14.000,74.840,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,23,16,late,1,14.000,75.250,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,24,17,late,1,14.000,75.400,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,25,18,late,1,14.000,75.290,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,26,19,late,1,14.000,74.920,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,27,20,late,1,14.000,74.290,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,28,21,late,1,14.000,73.400,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,29,22,late,1,14.000,72.250,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,30,23,late,1,14.000,70.840,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,31,24,late,1,14.000,69.170,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,32,25,late,1,14.000,67.240,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,33,26,late,1,14.000,65.050,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,34,27,late,1,14.000,62.600,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,35,28,late,1,14.000,59.890,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,36,29,late,1,14.000,56.920,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,37,30,late,1,14.000,53.690,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,38,31,late,1,14.000,50.200,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,39,32,late,1,14.000,46.450,13.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,40,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,41,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,42,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,43,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,44,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,nair,fullhop,after_step,45,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,7,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,8,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,9,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,10,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,11,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,12,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,13,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,14,7,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,15,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,16,9,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,17,10,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,18,11,clean,1,23.050,71.600,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,19,12,clean,1,23.050,73.050,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,20,13,clean,1,23.050,74.240,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,21,14,clean,1,23.050,75.170,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,22,15,clean,1,23.050,75.840,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,23,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,24,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,25,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,26,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,27,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,28,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,29,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,30,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,31,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,32,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,33,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,34,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,35,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,36,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,37,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,38,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,39,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,40,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,41,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,42,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,43,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,44,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,fair,fullhop,after_step,45,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,7,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,8,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,9,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,10,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,11,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,12,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,13,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,14,7,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,15,8,clean,1,-23.020,64.690,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,16,9,clean,1,-23.050,66.920,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,17,10,clean,1,-23.050,68.890,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,18,11,clean,1,-23.050,70.600,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,19,12,clean,1,-23.050,72.050,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,20,13,late,1,-23.050,73.240,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,21,14,late,1,-23.050,74.170,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,22,15,late,1,-23.050,74.840,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,23,16,late,1,-23.050,75.250,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,24,17,late,1,-23.050,75.400,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,25,18,late,1,-23.050,75.290,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,26,19,late,1,-23.050,74.920,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,27,20,late,1,-23.050,74.290,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,28,21,late,1,-23.050,73.400,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,29,22,late,1,-23.050,72.250,12.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,30,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,boulder,bair,fullhop,after_step,31,24,,0,,,,0,0
